"country_name","country_code","indicator_name","indicator_code","debt"
"Gabon","GAB","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","301729913.2"
"Gabon","GAB","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","223099637.4"
"Gabon","GAB","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","243279793.6"
"Gabon","GAB","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","34482975.9"
"Gabon","GAB","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","207730742.8"
"Gabon","GAB","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","184861542.9"
"Gabon","GAB","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","73335622.3"
"Gabon","GAB","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","430830380.2"
"Gabon","GAB","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","428141336.5"
"Gabon","GAB","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","107818598.2"
"Gabon","GAB","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","562900341.4"
"Gambia, The","GMB","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","82414951.4"
"Gambia, The","GMB","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","13287153.5"
"Gambia, The","GMB","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","51478058.8"
"Gambia, The","GMB","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","23405974.3"
"Gambia, The","GMB","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","5147176.1"
"Gambia, The","GMB","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","54134647.0"
"Gambia, The","GMB","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","59008977.1"
"Gambia, The","GMB","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","8139977.4"
"Gambia, The","GMB","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","105612705.8"
"Gambia, The","GMB","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","82414951.4"
"Gambia, The","GMB","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","13287153.5"
"Gambia, The","GMB","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","107613386.7"
"Georgia","GEO","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","883864541.8"
"Georgia","GEO","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","643403467.3"
"Georgia","GEO","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","115188204.1"
"Georgia","GEO","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","262444513.6"
"Georgia","GEO","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","44967858.2"
"Georgia","GEO","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","274160622.2"
"Georgia","GEO","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","621420028.2"
"Georgia","GEO","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","281776124.1"
"Georgia","GEO","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","389348826.3"
"Georgia","GEO","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","883864541.8"
"Georgia","GEO","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","326743982.3"
"Georgia","GEO","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","2545310596.4"
"Georgia","GEO","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","2063063052.1"
"Ghana","GHA","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","3118871156.3"
"Ghana","GHA","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","1721707104.2"
"Ghana","GHA","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","580006426.8"
"Ghana","GHA","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","807927801.1"
"Ghana","GHA","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","87539291.8"
"Ghana","GHA","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","294502676.7"
"Ghana","GHA","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","613683203.1"
"Ghana","GHA","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","176902060.2"
"Ghana","GHA","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","874509103.5"
"Ghana","GHA","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","1421611004.2"
"Ghana","GHA","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","264441352.0"
"Ghana","GHA","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","3485010701.4"
"Ghana","GHA","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","1826160840.0"
"Grenada","GRD","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","68490393.9"
"Grenada","GRD","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","15385232.5"
"Grenada","GRD","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","13971012.2"
"Grenada","GRD","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","31530713.6"
"Grenada","GRD","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","2416269.5"
"Grenada","GRD","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","16407417.3"
"Grenada","GRD","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","36959680.3"
"Grenada","GRD","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","7691963.0"
"Grenada","GRD","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","30378429.5"
"Grenada","GRD","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","68490393.9"
"Grenada","GRD","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","10108232.5"
"Grenada","GRD","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","40939705.8"
"Guatemala","GTM","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","335191193.2"
"Guatemala","GTM","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","1204022544.5"
"Guatemala","GTM","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","28054533.2"
"Guatemala","GTM","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","5643782.7"
"Guatemala","GTM","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","404112977.1"
"Guatemala","GTM","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","329794752.1"
"Guatemala","GTM","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","281703333.6"
"Guatemala","GTM","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","432167510.3"
"Guatemala","GTM","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","329794752.1"
"Guatemala","GTM","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","287347116.3"
"Guatemala","GTM","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","2653939914.6"
"Guatemala","GTM","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","2197359992.2"
"Guinea","GIN","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","1014032065.0"
"Guinea","GIN","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","156039258.2"
"Guinea","GIN","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","265726439.1"
"Guinea","GIN","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","528417362.8"
"Guinea","GIN","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","83964087.7"
"Guinea","GIN","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","105725573.9"
"Guinea","GIN","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","399203702.2"
"Guinea","GIN","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","31161335.5"
"Guinea","GIN","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","371452013.0"
"Guinea","GIN","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","927621065.0"
"Guinea","GIN","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","115125423.2"
"Guinea","GIN","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","454483376.5"
"Guinea","GIN","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","15000000.0"
"Guinea-Bissau","GNB","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","67920814.1"
"Guinea-Bissau","GNB","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","32364259.9"
"Guinea-Bissau","GNB","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","9400301.3"
"Guinea-Bissau","GNB","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","5673104.2"
"Guinea-Bissau","GNB","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","1414714.0"
"Guinea-Bissau","GNB","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","34442274.9"
"Guinea-Bissau","GNB","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","62247709.9"
"Guinea-Bissau","GNB","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","8607545.9"
"Guinea-Bissau","GNB","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","43842576.2"
"Guinea-Bissau","GNB","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","67920814.1"
"Guinea-Bissau","GNB","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","10022259.9"
"Guinea-Bissau","GNB","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","43842576.2"
"Guyana","GUY","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","1131303134.1"
"Guyana","GUY","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","155199944.5"
"Guyana","GUY","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","45176358.6"
"Guyana","GUY","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","329374509.1"
"Guyana","GUY","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","8670405.5"
"Guyana","GUY","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","49833896.3"
"Guyana","GUY","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","164928625.0"
"Guyana","GUY","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","45595539.0"
"Guyana","GUY","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","95010254.9"
"Guyana","GUY","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","494303134.1"
"Guyana","GUY","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","54265944.5"
"Guyana","GUY","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","459495166.0"
"Guyana","GUY","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","363127133.3"
"Haiti","HTI","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","10848033.3"
"Haiti","HTI","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","27167830.0"
"Haiti","HTI","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","132438539.3"
"Haiti","HTI","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","9543000.0"
"Haiti","HTI","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","25137000.0"
"Haiti","HTI","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","8844403.3"
"Haiti","HTI","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","1009830.0"
"Haiti","HTI","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","141282942.6"
"Haiti","HTI","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","9543000.0"
"Haiti","HTI","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","26146830.0"
"Haiti","HTI","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","144604942.6"
"Honduras","HND","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","634448866.9"
"Honduras","HND","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","397078995.0"
"Honduras","HND","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","66803990.4"
"Honduras","HND","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","99508353.7"
"Honduras","HND","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","38183580.7"
"Honduras","HND","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","351912708.7"
"Honduras","HND","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","525668513.2"
"Honduras","HND","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","224937159.3"
"Honduras","HND","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","418716699.1"
"Honduras","HND","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","625176866.9"
"Honduras","HND","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","263120740.0"
"Honduras","HND","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","971601302.2"
"Honduras","HND","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","331636000.0"
"IDA only","IDX","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","65535701907.3"
"IDA only","IDX","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","21417354138.1"
"IDA only","IDX","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","19231829471.4"
"IDA only","IDX","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","27888331965.3"
"IDA only","IDX","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","3887390857.1"
"IDA only","IDX","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","10103994113.6"
"IDA only","IDX","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","26626289791.9"
"IDA only","IDX","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","4421541977.0"
"IDA only","IDX","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","29335823585.0"
"IDA only","IDX","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","54514621757.2"
"IDA only","IDX","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","8308932834.1"
"IDA only","IDX","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","81127919295.5"
"IDA only","IDX","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","40151934526.8"
"IDA total","IDA","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","83921849864.6"
"IDA total","IDA","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","34843052234.2"
"IDA total","IDA","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","33587958956.6"
"IDA total","IDA","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","33843644858.0"
"IDA total","IDA","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","6940330896.5"
"IDA total","IDA","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","16350371970.3"
"IDA total","IDA","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","38233315421.2"
"IDA total","IDA","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","8178939776.5"
"IDA total","IDA","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","49938330926.9"
"IDA total","IDA","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","72076960279.2"
"IDA total","IDA","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","15119270673.0"
"IDA total","IDA","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","128936460286.3"
"IDA total","IDA","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","62819646962.7"
"India","IND","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","18784988213.5"
"India","IND","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","22712104201.1"
"India","IND","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","2569831998.6"
"India","IND","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","8560260781.3"
"India","IND","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","597214242.2"
"India","IND","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","6653763003.8"
"India","IND","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","8327426668.3"
"India","IND","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","3758547805.2"
"India","IND","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","9223595002.4"
"India","IND","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","16887687449.6"
"India","IND","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","4355762047.4"
"India","IND","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","53055417296.5"
"India","IND","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","27097340900.0"
"Indonesia","IDN","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","12429690681.2"
"Indonesia","IDN","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","16024980995.0"
"Indonesia","IDN","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","1963500620.8"
"Indonesia","IDN","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","2711124431.8"
"Indonesia","IDN","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","390317387.8"
"Indonesia","IDN","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","3285733706.5"
"Indonesia","IDN","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","2428403936.9"
"Indonesia","IDN","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","2097794414.7"
"Indonesia","IDN","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","5249234327.3"
"Indonesia","IDN","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","5139528368.7"
"Indonesia","IDN","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","2488111802.5"
"Indonesia","IDN","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","57259102949.8"
"Indonesia","IDN","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","27622305100.7"
"Iran, Islamic Rep.","IRN","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","18513535.8"
"Iran, Islamic Rep.","IRN","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","30652560.9"
"Iran, Islamic Rep.","IRN","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","18637242.4"
"Iran, Islamic Rep.","IRN","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","365.8"
"Iran, Islamic Rep.","IRN","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","3474005.9"
"Iran, Islamic Rep.","IRN","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","8488639.2"
"Iran, Islamic Rep.","IRN","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","7806825.0"
"Iran, Islamic Rep.","IRN","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","27125881.6"
"Iran, Islamic Rep.","IRN","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","365.8"
"Iran, Islamic Rep.","IRN","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","11280830.9"
"Iran, Islamic Rep.","IRN","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","153014471.4"
"Iran, Islamic Rep.","IRN","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","121704864.9"
"Iraq","IRQ","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","1213530010.9"
"Iraq","IRQ","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","634658133.2"
"Iraq","IRQ","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","1631615649.6"
"Iraq","IRQ","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","839768249.3"
"Iraq","IRQ","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","302211104.6"
"Iraq","IRQ","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","468463782.3"
"Iraq","IRQ","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","246454231.6"
"Iraq","IRQ","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","188582303.6"
"Iraq","IRQ","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","2100079431.9"
"Iraq","IRQ","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","1086222480.9"
"Iraq","IRQ","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","490793408.2"
"Iraq","IRQ","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","2775180638.0"
"Jamaica","JAM","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","86024190.2"
"Jamaica","JAM","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","644489436.0"
"Jamaica","JAM","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","108903571.4"
"Jamaica","JAM","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","21463256.4"
"Jamaica","JAM","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","18000977.4"
"Jamaica","JAM","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","217128130.2"
"Jamaica","JAM","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","64560933.8"
"Jamaica","JAM","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","157133065.0"
"Jamaica","JAM","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","326031701.6"
"Jamaica","JAM","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","86024190.2"
"Jamaica","JAM","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","175134042.4"
"Jamaica","JAM","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","1294651543.0"
"Jamaica","JAM","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","873456270.0"
"Jordan","JOR","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","1393101824.7"
"Jordan","JOR","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","1273228651.7"
"Jordan","JOR","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","261399858.0"
"Jordan","JOR","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","462946178.1"
"Jordan","JOR","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","95776249.5"
"Jordan","JOR","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","384878663.2"
"Jordan","JOR","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","930014646.6"
"Jordan","JOR","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","389772487.2"
"Jordan","JOR","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","646278521.2"
"Jordan","JOR","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","1392960824.7"
"Jordan","JOR","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","485548736.7"
"Jordan","JOR","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","1969234760.9"
"Jordan","JOR","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","980517420.0"
"Kazakhstan","KAZ","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","925388187.2"
"Kazakhstan","KAZ","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","5122507087.4"
"Kazakhstan","KAZ","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","189663188.3"
"Kazakhstan","KAZ","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","458255791.8"
"Kazakhstan","KAZ","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","49728279.0"
"Kazakhstan","KAZ","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","982305959.5"
"Kazakhstan","KAZ","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","467132395.4"
"Kazakhstan","KAZ","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","334316237.5"
"Kazakhstan","KAZ","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","1171969147.8"
"Kazakhstan","KAZ","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","925388187.2"
"Kazakhstan","KAZ","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","384044516.5"
"Kazakhstan","KAZ","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","15039470524.9"
"Kazakhstan","KAZ","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","12367501377.1"
"Kenya","KEN","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","2732655127.3"
"Kenya","KEN","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","1507128498.1"
"Kenya","KEN","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","1077205681.0"
"Kenya","KEN","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","1050628114.0"
"Kenya","KEN","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","472413675.2"
"Kenya","KEN","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","1101232483.9"
"Kenya","KEN","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","1506295188.2"
"Kenya","KEN","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","494904436.1"
"Kenya","KEN","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","2178438164.9"
"Kenya","KEN","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","2556923302.2"
"Kenya","KEN","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","967318111.3"
"Kenya","KEN","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","4417907926.1"
"Kenya","KEN","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","105588830.4"
"Kosovo","XKX","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","157934526.7"
"Kosovo","XKX","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","98678753.8"
