ln_ing_lab,lngasfam,nucleo,age_squared,sch,niv_edu_g_Secundaria completa,niv_edu_g_Secundaria incompleta,niv_edu_g_Superior completa,niv_edu_g_Superior incompleta,pobreza_pobre extremo,pobreza_pobre no extremo,jefe_Yes,urban_urbano,ramactsec_Sector Secundario,ramactsec_Sector Terciario,male_Mujer
6.977592468261719,6.686761379241943,1,1764,7,False,True,False,False,False,True,True,True,False,False,True
6.67855167388916,6.686761379241943,1,484,14,False,False,True,False,False,True,False,True,False,True,True
5.713732719421387,6.970419883728027,1,1849,10,False,True,False,False,False,True,True,True,True,False,True
6.0057373046875,6.970419883728027,2,529,11,True,False,False,False,False,True,False,True,False,True,True
6.758287906646729,7.285626411437988,1,2025,5,False,False,False,False,False,False,True,True,False,False,False
4.332923889160156,7.285626411437988,1,2025,5,False,False,False,False,False,False,False,True,False,False,True
7.020637512207031,7.285626411437988,1,484,14,False,False,True,False,False,False,False,True,False,True,True
6.652970314025879,7.220322132110596,1,676,10,False,True,False,False,False,False,True,True,False,False,False
6.535120487213135,6.827417373657227,1,1156,6,False,False,False,False,False,True,True,True,False,False,False
4.601886749267578,7.13290548324585,1,1156,5,False,False,False,False,True,False,False,True,False,False,True
6.748270988464355,6.660035133361816,1,961,14,False,False,True,False,False,True,True,True,False,True,False
6.198196411132813,7.701084136962891,1,2401,1,False,False,False,False,False,False,True,True,True,False,False
7.057898044586182,7.701084136962891,1,676,11,True,False,False,False,False,False,False,True,True,False,False
6.541126251220703,8.112358093261719,1,3136,12,False,False,False,True,False,False,True,True,False,False,False
6.410209625378831,8.112358093261719,1,3025,1,False,False,False,False,False,False,False,True,False,False,True
5.713732719421387,8.112358093261719,1,324,7,False,True,False,False,False,False,False,True,False,True,False
6.976737022399902,8.112358093261719,3,1225,11,True,False,False,False,False,False,True,True,True,False,False
7.852924823760986,7.803335189819336,1,4096,11,True,False,False,False,False,False,True,True,True,False,False
5.985404491424561,6.85963249206543,1,1024,11,True,False,False,False,False,True,True,True,False,True,False
5.261826038360596,6.85963249206543,1,484,11,True,False,False,False,False,True,False,True,False,True,True
7.124008655548096,7.241886138916016,1,900,5,False,False,False,False,False,False,True,True,False,True,True
7.601235866546631,8.114853858947754,1,784,16,False,False,True,False,False,False,True,True,False,True,False
7.601235866546631,7.922975063323975,1,729,11,True,False,False,False,False,False,True,True,False,True,False
7.082058429718018,7.922975063323975,1,1225,14,False,False,True,False,False,False,False,True,False,True,True
7.56777286529541,7.274922370910645,0,3721,7,False,True,False,False,False,False,True,True,False,False,True
6.579598426818848,7.631999969482422,1,1444,12,False,False,False,True,False,False,True,True,True,False,False
5.361683368682861,7.631999969482422,1,1369,3,False,False,False,False,False,False,False,True,False,True,True
7.286477088928223,7.53331995010376,1,2500,11,True,False,False,False,False,False,True,True,True,False,False
6.644440650939941,7.53331995010376,1,2601,16,False,False,True,False,False,False,False,True,False,True,True
6.688562393188477,6.919816970825195,1,784,9,False,True,False,False,False,True,True,True,True,False,False
4.464949607849121,6.919816970825195,1,784,11,True,False,False,False,False,True,False,True,False,True,True
6.712551116943359,7.163508892059326,1,2704,5,False,False,False,False,False,False,True,True,False,True,False
6.257987022399902,7.163508892059326,1,2401,11,True,False,False,False,False,False,False,True,False,True,True
6.644440650939941,7.617514610290527,1,3364,12,False,False,False,True,False,False,True,True,False,True,False
6.434585199767968,7.617514610290527,1,3025,2,False,False,False,False,False,False,False,True,False,True,True
6.739040851593018,7.639437675476074,2,1024,14,False,False,True,False,False,False,True,True,False,True,True
6.380828380584717,7.00972318649292,1,2401,7,False,True,False,False,False,True,True,True,False,True,False
5.687540054321289,7.00972318649292,1,576,11,True,False,False,False,False,True,False,True,True,False,False
6.17413330078125,6.656412124633789,1,1444,11,True,False,False,False,False,True,True,True,False,True,True
6.410209625378831,6.656412124633789,1,256,11,True,False,False,False,False,True,False,True,False,True,False
5.416637955325664,6.656412124633789,0,5625,2,False,False,False,False,False,True,True,True,False,True,True
6.895429611206055,7.347354888916016,1,1225,9,False,True,False,False,False,False,True,True,False,True,False
5.670742511749268,7.347354888916016,1,1936,6,False,False,False,False,False,False,False,True,False,True,True
6.901401996612549,7.429489135742188,1,1369,6,False,False,False,False,False,False,True,True,False,True,True
6.86728048324585,7.429489135742188,1,400,11,True,False,False,False,False,False,False,True,True,False,False
5.043962478637695,7.562971591949463,1,3249,10,False,True,False,False,False,False,True,True,False,True,True
7.569325923919678,7.562971591949463,1,729,11,True,False,False,False,False,False,False,True,True,False,False
7.559081554412842,8.139183044433594,1,2304,8,False,True,False,False,False,False,True,True,False,True,False
7.100439548492432,8.139183044433594,1,2116,6,False,False,False,False,False,False,False,True,False,True,True
6.522460460662842,8.139183044433594,2,289,9,False,True,False,False,False,False,False,True,False,True,True
6.351176738739014,6.792436122894287,1,3364,10,False,True,False,False,False,True,True,True,False,True,False
6.65715503692627,7.708419322967529,1,3364,11,True,False,False,False,False,False,True,True,True,False,False
5.956269264221191,7.708419322967529,1,2401,10,False,True,False,False,False,False,False,True,True,False,True
7.44619607925415,7.708419322967529,0,529,12,False,False,False,True,False,False,True,True,True,False,False
6.702267646789551,7.708419322967529,0,729,11,True,False,False,False,False,False,True,True,False,True,False
6.223072052001953,7.674272060394287,1,4356,4,False,False,False,False,False,False,False,True,False,False,False
6.485016822814941,7.674272060394287,2,900,11,True,False,False,False,False,False,True,True,False,True,False
6.896946907043457,7.674272060394287,3,1225,11,True,False,False,False,False,False,True,True,False,True,True
6.644440650939941,8.276071548461914,1,2601,11,True,False,False,False,False,False,True,True,False,True,False
6.238650321960449,7.301801204681396,1,2025,14,False,False,True,False,False,False,False,True,False,True,False
6.518040657043457,7.252407550811768,1,5329,3,False,False,False,False,False,False,True,True,False,False,False
6.401364326477051,7.252407550811768,1,5041,3,False,False,False,False,False,False,False,True,False,True,True
7.489970684051514,8.168258666992188,1,1600,11,True,False,False,False,False,False,True,True,False,True,False
6.895851612091064,8.168258666992188,1,1369,11,True,False,False,False,False,False,False,True,False,True,True
6.168215274810791,6.880553245544434,1,5041,3,False,False,False,False,False,False,True,True,False,True,False
6.325254440307617,7.298023223876953,1,4096,5,False,False,False,False,False,False,True,True,False,True,False
5.365975856781006,7.298023223876953,1,1296,8,False,True,False,False,False,False,False,True,False,True,False
6.434585199767968,7.298023223876953,1,1225,11,True,False,False,False,False,False,False,True,False,True,False
7.609448909759521,7.683476448059082,1,2704,14,False,False,True,False,False,False,True,True,True,False,False
6.644440650939941,7.683476448059082,1,2500,11,True,False,False,False,False,False,False,True,False,True,True
6.968193260751402,7.683476448059082,1,1089,14,False,False,True,False,False,False,False,True,True,False,False
6.434585199767968,7.683476448059082,2,625,13,False,False,False,True,False,False,True,True,False,True,True
7.719315052032471,7.683476448059082,1,1444,13,False,False,False,True,False,False,True,True,False,True,False
7.376716613769531,7.683476448059082,1,1681,18,False,False,True,False,False,False,False,True,False,True,True
7.467847347259521,7.683476448059082,1,3481,11,True,False,False,False,False,False,True,True,False,True,False
6.644440650939941,7.683476448059082,1,2809,14,False,False,True,False,False,False,False,True,False,True,True
7.819971084594727,7.683476448059082,2,1156,17,False,False,True,False,False,False,True,True,False,True,False
7.816483974456787,7.683476448059082,2,1225,16,False,False,True,False,False,False,False,True,False,True,True
6.754409790039063,8.2398099899292,0,4624,11,True,False,False,False,False,False,True,True,False,True,False
4.449490547180176,8.2398099899292,0,3481,9,False,True,False,False,False,False,True,True,False,True,True
7.819368362426758,8.2398099899292,0,2916,14,False,False,True,False,False,False,True,True,False,True,False
5.06364917755127,8.2398099899292,0,2704,11,True,False,False,False,False,False,True,True,True,False,False
5.141663551330566,8.2398099899292,1,2116,6,False,False,False,False,False,False,True,True,False,True,True
6.895598411560059,8.2398099899292,1,676,9,False,True,False,False,False,False,False,True,True,False,False
6.400672435760498,8.2398099899292,2,1089,11,True,False,False,False,False,False,True,True,False,True,True
7.344557762145996,7.828378677368164,3,529,14,False,False,True,False,False,False,True,True,False,True,False
6.776601791381836,7.923110485076904,0,2304,11,True,False,False,False,False,False,True,True,False,True,False
5.580358505249023,7.923110485076904,0,2025,6,False,False,False,False,False,False,True,True,False,True,True
4.8903489112854,7.923110485076904,0,729,4,False,False,False,False,False,False,True,True,False,True,True
7.421526432037354,8.087323188781738,1,2500,14,False,False,True,False,False,False,True,True,False,True,False
6.523562431335449,8.087323188781738,1,576,13,False,False,False,True,False,False,False,True,False,True,False
6.434585199767968,7.62174654006958,0,5184,5,False,False,False,False,False,True,True,True,False,True,True
6.175520896911621,7.62174654006958,1,576,2,False,False,False,False,False,True,True,True,False,True,False
6.644440650939941,8.647005081176758,1,2704,16,False,False,True,False,False,False,True,True,False,True,False
7.469701766967773,8.647005081176758,1,2500,16,False,False,True,False,False,False,False,True,False,True,True
6.434585199767968,8.647005081176758,1,676,16,False,False,True,False,False,False,False,True,False,True,True
5.148946762084961,8.647005081176758,1,529,15,False,False,False,True,False,False,False,True,False,True,False
6.776601791381836,7.436354637145996,1,676,14,False,False,True,False,False,False,True,True,False,True,True
6.410209625378831,7.436354637145996,1,361,11,True,False,False,False,False,False,False,True,False,True,False
6.116811275482178,7.41658878326416,1,4096,5,False,False,False,False,False,False,True,True,False,True,True
6.648876667022705,7.314640998840332,1,441,13,False,False,False,True,False,False,False,True,False,True,False
5.709046363830566,7.723345756530762,1,4225,11,True,False,False,False,False,False,False,True,False,True,True
8.005005836486816,7.723345756530762,1,1156,11,True,False,False,False,False,False,False,True,False,True,False
6.368473052978516,7.724974155426025,1,1156,7,False,True,False,False,False,False,True,True,False,True,False
6.716291904449463,7.724974155426025,1,1024,11,True,False,False,False,False,False,False,True,False,True,True
7.109743118286133,7.408785343170166,1,1444,11,True,False,False,False,False,True,True,True,False,False,False
5.376435279846191,7.408785343170166,1,289,12,False,False,False,True,False,True,False,True,False,False,False
4.771390438079834,7.805067539215088,1,1444,6,False,False,False,False,False,False,True,True,False,True,True
5.671029567718506,7.197842597961426,1,6084,1,False,False,False,False,False,True,True,True,True,False,True
6.474918842315674,7.197842597961426,2,1764,6,False,False,False,False,False,True,True,True,False,False,False
6.657261848449707,7.602837562561035,1,2500,6,False,False,False,False,False,False,True,True,False,False,False
5.198957443237305,7.602837562561035,1,1936,6,False,False,False,False,False,False,False,True,True,False,True
6.762537002563477,7.602837562561035,1,441,11,True,False,False,False,False,False,False,True,False,True,False
6.474918842315674,7.835574150085449,1,3025,5,False,False,False,False,False,False,True,True,False,False,False
7.303450584411621,7.835574150085449,1,441,13,False,False,False,True,False,False,False,True,False,True,True
6.995995044708252,7.929749011993408,1,2304,11,True,False,False,False,False,False,True,True,False,False,False
6.410209625378831,7.929749011993408,1,2116,6,False,False,False,False,False,False,False,True,False,True,True
7.094234943389893,7.929749011993408,1,484,11,True,False,False,False,False,False,False,True,True,False,False
7.295621871948242,7.41225004196167,0,3136,2,False,False,False,False,False,False,True,True,False,False,False
7.15955114364624,7.41225004196167,1,484,6,False,False,False,False,False,False,True,True,False,False,True
6.36201000213623,7.08040714263916,1,3364,2,False,False,False,False,False,False,True,True,False,False,False
5.823292255401611,7.08040714263916,1,2916,5,False,False,False,False,False,False,False,True,False,True,True
6.782475471496582,7.529531955718994,1,1089,11,True,False,False,False,False,False,True,True,False,True,False
4.77561616897583,6.809752941131592,1,3721,2,False,False,False,False,False,False,True,True,False,False,False
6.434585199767968,7.656486161299824,1,6084,1,False,False,False,False,False,True,True,True,False,False,False
7.032624244689941,7.317225933074951,1,729,7,False,True,False,False,False,False,True,True,False,False,False
6.410209625378831,6.989758968353271,0,289,10,False,True,False,False,False,False,True,True,True,False,True
7.092227458953857,7.834538459777832,1,2209,8,False,True,False,False,False,False,True,True,False,False,False
5.42348051071167,7.834538459777832,1,2116,6,False,False,False,False,False,False,False,True,False,True,True
6.639875888824463,7.920341491699219,1,961,11,True,False,False,False,False,False,True,True,False,False,False
6.410209625378831,7.920341491699219,1,361,11,True,False,False,False,False,False,False,True,False,False,True
7.05825662612915,7.795052051544189,1,1764,1,False,False,False,False,False,False,True,True,False,False,False
7.114904880523682,7.795052051544189,1,1849,6,False,False,False,False,False,False,False,True,False,False,True
5.705725193023682,8.010165214538574,1,1444,8,False,True,False,False,False,False,True,True,False,False,False
5.912150859832764,8.010165214538574,1,1444,2,False,False,False,False,False,False,False,True,True,False,True
7.050411701202393,8.010165214538574,1,400,11,True,False,False,False,False,False,False,True,False,False,True
7.094096660614014,8.010165214538574,1,324,6,False,False,False,False,False,False,False,True,False,False,False
5.151845455169678,6.813253879547119,2,1936,4,False,False,False,False,False,True,True,True,False,False,True
6.794306755065918,6.828438758850098,1,4356,11,True,False,False,False,False,False,True,True,False,True,False
5.067330837249756,7.163034439086914,0,3364,9,False,True,False,False,False,False,True,True,False,True,True
5.11599588394165,6.994680404663086,0,4624,8,False,True,False,False,False,False,True,True,False,False,False
6.959794044494629,8.447418212890625,1,2809,11,True,False,False,False,False,False,True,True,False,True,False
7.162074565887451,8.447418212890625,1,2116,16,False,False,True,False,False,False,False,True,False,True,True
6.837779998779297,7.715423107147217,1,841,14,False,False,True,False,False,False,False,True,False,True,True
6.089989185333252,7.715423107147217,1,1225,11,True,False,False,False,False,False,True,True,False,True,False
5.475068092346191,6.64302396774292,1,529,11,True,False,False,False,False,True,False,True,False,True,False
6.642378330230713,7.335465431213379,1,3481,5,False,False,False,False,False,False,True,True,False,False,False
6.460034847259521,7.335465431213379,1,3844,2,False,False,False,False,False,False,False,True,False,True,True
7.230201244354248,7.470869541168213,1,1296,9,False,True,False,False,False,False,True,True,False,True,False
6.300632953643799,7.470869541168213,1,1296,6,False,False,False,False,False,False,False,True,False,True,True
6.434585199767968,7.470869541168213,1,289,11,True,False,False,False,False,False,False,True,False,True,True
6.23685884475708,7.260504245758057,1,1156,8,False,True,False,False,False,False,True,True,False,False,False
4.601886749267578,7.260504245758057,1,784,11,True,False,False,False,False,False,False,True,False,False,True
4.657129764556885,6.966812133789063,1,3136,4,False,False,False,False,False,True,False,True,False,True,True
6.620295524597168,6.966812133789063,1,529,14,False,False,True,False,False,True,False,True,False,True,True
7.130098342895508,7.484257221221924,1,1521,3,False,False,False,False,False,False,True,True,False,False,False
5.004505634307861,7.484257221221924,1,361,11,True,False,False,False,False,False,False,True,True,False,False
6.933097839355469,7.217361927032471,1,2809,5,False,False,False,False,False,False,True,True,False,True,False
4.599319934844971,7.217361927032471,1,3600,11,True,False,False,False,False,False,False,True,False,True,True
6.771553516387939,7.79610013961792,1,2916,1,False,False,False,False,False,True,True,True,False,False,False
7.042577743530273,7.79610013961792,1,2601,3,False,False,False,False,False,True,False,True,False,False,True
6.993321418762207,7.79610013961792,1,441,11,True,False,False,False,False,True,False,True,False,False,False
5.580986976623535,7.043057441711426,1,2704,3,False,False,False,False,False,False,True,True,False,False,False
4.599319934844971,7.043057441711426,1,2209,6,False,False,False,False,False,False,False,True,False,True,True
6.786810874938965,6.894862174987793,0,2304,9,False,True,False,False,False,False,True,True,False,False,False
4.806067943572998,7.120393753051758,1,3481,4,False,False,False,False,False,False,True,True,False,False,False
6.410209625378831,7.120393753051758,1,3364,2,False,False,False,False,False,False,False,True,False,False,True
6.763692378997803,7.04647159576416,1,1849,11,True,False,False,False,False,True,True,True,True,False,False
6.733203411102295,7.051685810089111,0,2601,11,True,False,False,False,False,False,True,True,False,False,False
7.148476600646973,7.513359546661377,1,3364,16,False,False,True,False,False,False,True,True,False,True,False
6.968193260751402,7.513359546661377,1,400,14,False,False,True,False,False,False,False,True,False,False,False
6.812436580657959,7.656486161299824,1,2704,11,True,False,False,False,False,False,True,True,False,False,False
5.14700984954834,6.860630989074707,1,2116,11,True,False,False,False,False,True,True,True,False,False,False
4.350277900695801,6.860630989074707,1,1764,6,False,False,False,False,False,True,False,True,False,True,True
5.186920166015625,6.860630989074707,1,324,11,True,False,False,False,False,True,False,True,False,False,False
5.501598358154297,7.207784175872803,1,4761,5,False,False,False,False,False,False,True,True,False,True,True
6.434585199767968,7.207784175872803,1,4225,11,True,False,False,False,False,False,False,True,False,False,False
5.352252960205078,7.656486161299824,0,4225,3,False,False,False,False,False,True,True,True,False,True,True
5.694012641906738,7.596170425415039,1,4624,16,False,False,True,False,False,False,True,True,False,True,False
7.438726425170898,7.596170425415039,1,2500,16,False,False,True,False,False,False,False,True,False,True,True
7.259468078613281,7.413630485534668,1,3721,1,False,False,False,False,False,False,True,True,False,False,False
6.410209625378831,7.413630485534668,1,361,11,True,False,False,False,False,False,False,True,False,False,False
6.073428630828857,6.648586750030518,1,1681,5,False,False,False,False,True,False,True,True,False,False,False
6.524785041809082,7.591349601745605,1,576,6,False,False,False,False,False,False,True,True,False,False,False
6.898293972015381,7.538641929626465,1,1225,6,False,False,False,False,False,False,True,True,False,False,False
6.95892333984375,7.551827430725098,0,1156,9,False,True,False,False,False,False,True,True,False,False,False
6.95892333984375,7.551827430725098,0,961,11,True,False,False,False,False,False,True,True,False,False,False
5.552636623382568,8.294795036315918,1,2704,5,False,False,False,False,False,False,True,True,False,False,False
5.329493045806885,8.294795036315918,1,529,6,False,False,False,False,False,False,False,True,False,False,False
5.041810989379883,8.294795036315918,1,289,10,False,True,False,False,False,False,False,True,False,False,False
7.210879802703857,8.294795036315918,2,900,9,False,True,False,False,False,False,True,True,False,True,True
6.394426345825195,7.521710872650146,1,729,6,False,False,False,False,False,False,True,True,False,False,False
5.889339447021484,7.55748462677002,1,4225,3,False,False,False,False,False,False,True,True,False,False,False
7.501588344573975,7.923713684082031,1,1849,16,False,False,True,False,False,False,True,True,False,False,False
6.379557609558105,7.923713684082031,1,1681,14,False,False,True,False,False,False,False,True,False,True,True
6.410209625378831,7.923713684082031,1,289,11,True,False,False,False,False,False,False,True,False,True,True
6.796544551849365,6.627671241760254,1,1600,7,False,True,False,False,False,True,True,True,False,False,False
4.67671537399292,6.627671241760254,1,2116,11,True,False,False,False,False,True,False,True,False,True,True
5.267428398132324,7.233142375946045,1,1369,11,True,False,False,False,False,False,True,True,False,False,False
5.251837253570557,7.674144268035889,1,2500,8,False,True,False,False,False,False,True,True,False,False,False
6.997519969940186,7.674144268035889,1,484,11,True,False,False,False,False,False,False,True,False,True,False
7.084506034851074,7.674992084503174,1,3969,11,True,False,False,False,False,False,True,True,True,False,False
6.697651386260986,7.674992084503174,1,3600,5,False,False,False,False,False,False,False,True,False,True,True
6.182773590087891,7.275400638580322,1,3249,5,False,False,False,False,False,True,True,True,False,False,False
6.410209625378831,7.275400638580322,1,3025,3,False,False,False,False,False,True,False,True,False,False,True
5.776877880096436,7.656486161299824,1,1521,6,False,False,False,False,True,False,True,True,False,True,False
6.434585199767968,7.656486161299824,1,1296,6,False,False,False,False,True,False,False,True,False,True,True
6.059123039245605,7.656486161299824,1,529,14,False,False,True,False,False,True,True,True,False,True,False
6.434585199767968,7.656486161299824,1,324,10,False,True,False,False,False,True,False,True,False,True,True
6.385334968566895,6.862084865570068,1,1444,11,True,False,False,False,False,True,True,True,True,False,False
6.960742950439453,6.862084865570068,1,900,6,False,False,False,False,False,True,False,True,False,True,True
7.550748825073242,7.712742328643799,1,1369,11,True,False,False,False,False,False,True,True,False,True,True
6.652432918548584,7.161200046539307,1,1369,11,True,False,False,False,False,True,True,True,False,True,False
5.586311817169189,7.161200046539307,1,900,11,True,False,False,False,False,True,False,True,False,True,True
6.833211421966553,7.084500312805176,1,1369,11,True,False,False,False,False,True,True,True,True,False,False
6.7803955078125,6.829891204833984,0,3025,8,False,True,False,False,False,False,True,True,False,True,True
7.794342517852783,8.127635955810547,1,3364,14,False,False,True,False,False,False,True,True,False,True,False
7.600694179534912,8.127635955810547,1,3600,17,False,False,True,False,False,False,False,True,False,True,True
7.496975898742676,7.672128677368164,1,1444,14,False,False,True,False,False,False,True,True,False,True,True
6.968193260751402,7.672128677368164,1,2704,14,False,False,True,False,False,False,False,True,False,True,False
7.165815353393555,7.59329891204834,1,1369,9,False,True,False,False,False,False,True,True,True,False,False
8.01102352142334,7.736398696899414,1,729,16,False,False,True,False,False,False,True,True,False,True,False
5.560681819915771,7.736398696899414,1,625,11,True,False,False,False,False,False,False,True,False,True,True
7.165815353393555,7.519717693328857,1,3136,5,False,False,False,False,False,False,True,True,False,False,False
7.094718933105469,6.884739875793457,0,2209,14,False,False,True,False,False,False,True,True,True,False,False
6.644440650939941,7.973414897918701,1,1681,14,False,False,True,False,False,False,True,True,False,False,False
6.763692378997803,6.913528442382813,1,1024,4,False,False,False,False,True,False,True,True,True,False,False
5.573420524597168,6.913528442382813,1,1024,10,False,True,False,False,True,False,False,True,False,True,True
5.577526092529297,6.80592155456543,0,2704,3,False,False,False,False,False,False,True,True,False,True,True
6.658331871032715,6.837471008300781,1,1764,6,False,False,False,False,False,True,True,True,False,False,False
4.599319934844971,6.837471008300781,1,1600,11,True,False,False,False,False,True,False,True,False,True,True
7.040536403656006,7.322912216186523,1,2116,6,False,False,False,False,False,True,True,True,False,True,False
5.306616306304932,7.600481986999512,1,3136,3,False,False,False,False,False,True,True,True,False,True,True
6.896104335784912,7.600481986999512,1,576,13,False,False,False,True,False,True,False,True,True,False,False
6.434585199767968,7.600481986999512,2,1225,14,False,False,True,False,False,True,True,True,True,False,True
7.16323709487915,7.178320407867432,1,3364,5,False,False,False,False,False,False,True,True,False,False,False
6.896104335784912,7.907411575317383,1,729,6,False,False,False,False,False,True,False,True,False,False,False
6.889081954956055,7.907411575317383,1,529,5,False,False,False,False,False,True,False,True,False,False,False
6.342267990112305,7.907411575317383,1,324,4,False,False,False,False,False,True,False,True,False,True,True
6.434585199767968,7.907411575317383,0,3136,2,False,False,False,False,False,True,True,True,False,True,True
6.850126266479492,7.20565128326416,1,2209,6,False,False,False,False,False,True,True,True,False,False,False
6.410209625378831,7.20565128326416,1,1849,6,False,False,False,False,False,True,False,True,False,False,True
6.410209625378831,7.20565128326416,1,576,6,False,False,False,False,False,True,False,True,False,False,False
6.410209625378831,7.20565128326416,1,225,6,False,False,False,False,False,True,False,True,False,False,False
5.772219657897949,7.267265796661377,0,3481,14,False,False,True,False,False,False,True,True,False,True,True
5.957778453826904,7.267265796661377,1,729,14,False,False,False,True,False,False,True,True,False,True,False
6.434585199767968,7.471266269683838,1,1156,4,False,False,False,False,False,True,True,True,False,True,True
6.672981739044189,7.471266269683838,1,1369,6,False,False,False,False,False,True,False,True,False,False,False
6.293727397918701,7.779129028320313,1,1521,6,False,False,False,False,False,False,True,True,False,True,False
5.010557174682617,7.624320030212402,1,3025,2,False,False,False,False,False,False,True,True,False,False,False
6.763692378997803,7.782218933105469,1,2704,9,False,True,False,False,False,False,True,True,False,False,False
7.343372344970703,7.782218933105469,2,841,14,False,False,True,False,False,False,True,True,False,False,True
6.644440650939941,7.50538444519043,0,4761,5,False,False,False,False,False,False,True,True,False,False,False
7.679944515228271,7.265941143035889,0,676,6,False,False,False,False,False,False,True,True,False,False,False
7.679944515228271,7.265941143035889,0,484,6,False,False,False,False,False,False,True,True,False,False,False
7.573788166046143,8.29434585571289,1,2601,11,True,False,False,False,False,False,True,True,False,False,False
7.346923828125,8.29434585571289,1,2500,16,False,False,True,False,False,False,False,True,False,True,True
6.032686710357666,8.195738792419434,1,1936,6,False,False,False,False,False,False,True,True,False,False,False
6.689080715179443,8.195738792419434,1,1849,5,False,False,False,False,False,False,False,True,False,True,True
5.5144362449646,8.195738792419434,1,400,11,True,False,False,False,False,False,False,True,False,True,False
6.410209625378831,8.195738792419434,1,289,11,True,False,False,False,False,False,False,True,False,True,True
6.434585199767968,6.824934482574463,1,3969,1,False,False,False,False,False,False,True,True,False,False,False
5.80186653137207,6.824934482574463,1,3249,3,False,False,False,False,False,False,False,True,True,False,True
7.345580101013184,7.864726066589355,1,4356,11,True,False,False,False,False,False,True,True,False,True,False
7.226633071899414,7.864726066589355,1,3721,5,False,False,False,False,False,False,False,True,False,True,True
4.499809741973877,7.864726066589355,1,1089,11,True,False,False,False,False,False,False,True,False,True,False
6.972918510437012,7.864726066589355,0,529,11,True,False,False,False,False,False,True,True,False,True,True
7.346923828125,7.864726066589355,0,1849,16,False,False,True,False,False,False,True,True,False,True,False
6.410209625378831,7.864726066589355,0,256,10,False,True,False,False,False,False,True,True,False,True,True
6.171526432037354,7.469501972198486,1,529,10,False,True,False,False,True,False,False,True,False,False,False
6.054830551147461,7.469501972198486,2,1089,11,True,False,False,False,True,False,False,True,False,False,False
6.022841930389404,7.469501972198486,0,2304,4,False,False,False,False,True,False,True,True,True,False,False
6.245945453643799,7.413689136505127,1,841,6,False,False,False,False,False,False,True,False,True,False,False
6.968193260751402,7.413689136505127,1,784,14,False,False,True,False,False,False,False,False,True,False,True
7.470223903656006,7.842060089111328,1,961,6,False,False,False,False,False,False,True,False,True,False,False
6.245945453643799,7.842060089111328,1,784,11,True,False,False,False,False,False,False,False,False,True,True
7.038052082061768,7.879540920257568,1,2116,6,False,False,False,False,False,False,True,False,False,True,False
7.163107872009277,7.879540920257568,1,1764,6,False,False,False,False,False,False,False,False,False,True,True
6.434585199767968,7.879540920257568,1,361,11,True,False,False,False,False,False,False,False,False,True,False
7.119837760925293,7.879540920257568,1,289,11,True,False,False,False,False,False,False,False,False,True,True
7.190676212310791,7.958039283752441,1,1444,5,False,False,False,False,False,False,True,False,False,True,False
6.596577167510986,7.958039283752441,1,1225,11,True,False,False,False,False,False,False,False,False,True,True
6.434585199767968,7.958039283752441,1,289,11,True,False,False,False,False,False,False,False,False,True,False
7.665675163269043,8.511627197265625,1,1600,12,False,False,False,True,False,False,True,False,False,True,False
6.987874984741211,8.511627197265625,1,900,14,False,False,True,False,False,False,False,False,False,True,True
7.260464191436768,8.358949661254883,1,2116,11,True,False,False,False,False,False,True,False,False,True,False
6.776601791381836,8.358949661254883,1,361,12,False,False,False,True,False,False,False,False,False,True,True
7.275576114654541,7.758262157440186,1,2116,6,False,False,False,False,False,False,True,False,False,True,False
6.930983543395996,7.758262157440186,1,324,13,False,False,False,True,False,False,False,False,False,True,True
6.681795120239258,7.758262157440186,1,256,10,False,True,False,False,False,False,False,False,False,True,True
7.400620460510254,7.615217208862305,1,2116,1,False,False,False,False,False,False,True,False,True,False,False
5.959285736083984,6.833494186401367,1,1156,6,False,False,False,False,True,False,True,False,False,False,False
6.434585199767968,6.833494186401367,1,1024,4,False,False,False,False,True,False,False,False,False,False,True
6.113497734069824,6.677841663360596,1,2401,5,False,False,False,False,True,False,True,False,False,False,False
6.434585199767968,6.677841663360596,2,400,6,False,False,False,False,True,False,True,False,False,False,False
6.725333690643311,7.074034690856934,1,1521,6,False,False,False,False,False,True,True,False,False,False,False
6.791440963745117,6.950041770935059,1,1849,4,False,False,False,False,True,False,True,False,False,False,False
4.816915512084961,7.124996185302734,1,3364,3,False,False,False,False,False,False,True,False,False,False,False
6.584215641021729,7.124996185302734,1,2209,2,False,False,False,False,False,False,False,False,False,True,True
5.999556541442871,7.139359951019287,0,1936,11,True,False,False,False,False,False,True,False,False,False,False
4.855928897857666,7.139359951019287,0,5184,2,False,False,False,False,False,False,True,False,False,True,True
5.98164323474584,7.139359951019287,0,2704,4,False,False,False,False,False,False,True,False,False,False,False
6.22916841506958,7.233829021453857,0,484,6,False,False,False,False,False,False,True,False,False,False,False
6.434585199767968,7.656486161299824,0,6889,3,False,False,False,False,False,True,True,False,False,False,False
4.380984306335449,7.214132308959961,1,3481,3,False,False,False,False,False,False,False,False,False,True,True
5.169062614440918,6.971222400665283,1,1225,6,False,False,False,False,False,False,True,False,False,False,False
5.068154811859131,7.8502197265625,1,5184,5,False,False,False,False,False,False,True,False,False,False,False
7.311886310577393,7.8502197265625,1,1225,6,False,False,False,False,False,False,False,False,False,True,False
5.154735565185547,7.8502197265625,1,529,16,False,False,True,False,False,False,False,False,False,True,True
